stock,adf,hurst,momentum returns,reversion returns
CPT,1,0.7771975834530074,1.513154673713352,4.847758474513673
CQP,1,0.5681276121554455,-0.8455560642022384,1.2884301283882231
CR,1,0.599487629279211,-1.4962026886886226,-1.228917805632704
CRC,1,0.5070457801096638,6.329027492725397,-7.561617081080252
CRH,1,0.5667445593162531,0.5609879546301094,-2.2347467310206426
CRI,1,0.46711132715373194,-0.10108912558776391,4.264295119748107
CRK,1,0.42766382892427596,3.3507861726649635,23.593073228184434
CRL,1,0.6159513423078555,-1.551024332130644,5.658879846914778
CRM,1,0.3836861780114815,1.6754631388075307,nan
CROX,1,0.6537477188193946,3.1034127645840917,4.11447386726107
CRSP,1,0.5898160600464029,-2.9256496266198218,-31.68944976681372
CRUS,1,0.49509121172773785,-0.6966651380268629,3.4030601566214917
CRVL,1,0.6235151250160369,10.621279797534692,nan
CRWD,1,0.3485664101555573,-1.1362971500378338,14.7945442566645
CS,1,0.5847699538929131,-0.059430836669540354,6.632649039586728
CSAN,1,0.5633128675401166,-1.8254955388578618,-12.809917401898499
CSCO,1,0.5994063262096619,4.3964037421929065,2.30928526954049
CSGP,1,0.4177685649224924,1.271514405653498,10.585895995925739
CSL,1,0.6543290952693961,1.5248974470812027,0.8072586471117509
CSQ,1,0.5578288683767226,0.7932923089747279,1.1559148344198298
CSTM,1,0.5859066584324488,-0.616302390673816,-1.2658275873450973
CSX,1,0.5313805501471793,1.7668226613255344,4.0048204632720665
CTAS,1,0.38898891188211665,0.3094421161059555,6.934548076045266
CTLT,1,0.41425730877102795,0.19084706835990273,2.23912212970019
CTRA,1,0.33365325139068647,3.088071984025523,6.363137007900378
CTSH,1,0.4389043917861946,1.6109434685553834,2.394236749840597
CTVA,0,0.5197824362726909,-1.4165506456543653,2.622800011533229
CTXS,1,0.47138336499210204,0.10304867861891072,0.07045412424813259
CUBE,1,0.7497898326684033,1.6776587382406702,6.832297851807992
CUK,1,0.5817368268248502,-3.3916063446346776,6.161258296833448
CUZ,1,0.5320600234729244,-0.4881613541321047,0.09572762204997934
CVAC,1,0.3865265410096003,-4.71594926565072,-14.561597285324204
CVBF,0,0.5308015276795172,-0.3057541980325602,4.760680268689758
CVCO,0,0.5766872105205954,4.676403384254839,21.74487349770416
CVE,1,0.6579469271503624,4.815326168551847,10.327458006951613
CVI,0,0.42331982007994107,-0.04503885597311156,13.585213754529283
CVLT,1,0.6206500579113682,-4.592584105373771,1.8125971007847106
CVNA,0,0.2817153877308039,-2.8474502798462553,1.5369325629293409
CVS,1,0.6350577615492109,0.5339461136532491,7.871994583682282
CVT,1,0.5219943710555035,-0.030663982589400264,-1.9114646720736996
CVX,1,0.5508994315659311,0.024551968972588396,1.6874986384492627
CW,1,0.48689608019138353,-2.1031517165335014,4.826568741957859
CWEN,1,0.6287544840637415,3.4329019274656014,7.684821401292667
CWK,1,0.5830167276696417,-0.4346395374480002,7.51733994223035
CWST,1,0.5986263811240833,5.421181026590213,-1.506891703893167
CWT,1,0.4049315111568273,-0.08969245473739414,0.6754436050936836
CX,1,0.6448120472025668,-3.563039579555844,-0.9242792427547959
CYBR,1,0.48827366271783534,-0.8494959867464559,14.052019893520336
CYTK,1,0.4139835704617874,-2.879094288849481,8.472448797453787
CYXT,1,0.4423707316585721,-1.1889585167874013,9.590639491596791
CZR,1,0.547130999228407,-1.1193233912387321,7.703262764803692
D,1,0.5403449582115077,0.7884608660873562,2.544696561821801
DAL,1,0.5374043610658464,-2.4540135502160143,1.8435570735553328
DAN,1,0.47077191225501286,-0.8863189989683137,3.3677900519843136
DAR,0,0.422163978603315,2.4351253978456233,3.172352137667512
DASH,1,0.43374863977923395,-3.139513694901207,nan
DAVA,1,0.656886896994252,1.9338211447268212,8.355500552572957
DB,1,0.55655404169781,-1.878258244633603,1.1126182989628424
DBRG,1,0.6549593305590943,1.1248824778691353,13.746228700612958
DBX,1,0.4616714982950773,-0.017320412489879495,-0.22143785068674582
DCI,0,0.4736282235058624,-1.204901267185065,1.9519553060537285
DCP,1,0.5625636334261955,0.14799905273921718,-2.1462355674799345
DCT,1,0.5617697116042143,-2.1191159831104383,-7.011603508591145
DD,0,0.3836860197075309,-1.1029006722370167,0.7408944610866588
DDOG,1,0.47625519997849664,10.849501007431146,3.5233717744825936
DDS,1,0.7444008481323372,3.0530734347196957,16.05197790810714
DE,1,0.6421987356065091,-1.5222160613600515,-0.2617601977529907
DECK,1,0.4353061722200524,0.3808973835355963,1.5642827673528616
DEI,1,0.6173576466127079,-0.8604900778545994,2.910377761925305
DELL,1,0.694242384027459,-0.14654897084526222,1.0998161350566023
DEN,1,0.7499281647382479,-0.3879871652885258,5.612988338746067
DEO,1,0.6862849894660583,0.931549853610761,2.624773357561462
DFS,1,0.6049689151422942,-0.8282073949452748,1.503997561282238
DG,1,0.44763069000732797,1.2820378006822861,-0.899410285501102
DGX,1,0.5716992526335628,5.005635040680874,1.0398339833479475
DHI,1,0.6637805602001329,0.2673370669318563,0.6543342001900119
DHR,1,0.5285756520555835,1.6796066622575556,2.1385667794927072
DINO,1,0.6304614303370071,-1.2955835154480464,-3.7609997954387473
DIOD,0,0.40009811148392843,5.303905227861868,6.014771029589623
DIS,1,0.5379909050300661,-2.4577143656409772,-2.6754672978121574
DISH,1,0.6466903510850703,-2.3988665286444775,-25.956541642682158
DK,0,0.4908509553435831,-2.526214179687988,-2.66147860987479
DKL,1,0.4354903681956203,3.152174873223511,-0.5638413753930467
DKNG,1,0.5073127530233689,0.5449784446580495,-0.6852118301556613
DKS,1,0.6787474496082827,-0.4024979088967638,-0.6255613797015147
DLB,1,0.4560810662115512,-1.0822539548337433,-1.2288550955711253
DLR,1,0.5041984662626499,-0.8947691606014082,-5.435207508082943
DLTR,1,0.43695948898095477,3.4836333930929038,2.9394898546937527
DNB,1,0.4215103168121791,-0.42678345489804814,2.698985028915164
DNLI,1,0.40524878224732913,-2.520617784080017,4.114588340145745
DNP,1,0.4916959710982282,-0.13973009077555013,1.547842065805318
DOC,1,0.4312995776758793,-0.4126910934354495,-0.14998719678579248
DOCU,1,0.4204520719607991,-3.1402088251272717,-0.41213894964079545
DOOO,1,0.6205302995086384,0.20010899964224477,-0.6852850279638589
DORM,0,0.48826433085143606,1.2128308664983187,-2.234240839681375
DOV,1,0.7046748859550406,2.83412794160814,3.2919580033251052
DOW,1,0.5431095567879601,-2.164225368004669,-2.9868481148403543
DOX,1,0.3709752869665277,-0.902204176271589,3.3622191176245866
DPZ,1,0.7212686681007574,1.7841112569078523,1.433740737767285
DQ,1,0.380436641255583,3.1054068267295296,15.53612402427977
DRE,1,0.6392956430747979,2.930240585874196,5.8095425005938335
DRH,1,0.5007409588946053,-3.999999110474196,1.0452979811455865
DRI,1,0.5333893937280215,-1.2132164291719196,3.6179556612609467
DRVN,1,0.6006117591776537,-0.264976369302927,3.48942182580973
DSGX,1,0.29809477885977737,1.4853106403531344,2.6124112772648207
DT,1,0.3626426237678397,0.07325045697848108,nan
DTE,1,0.567646807041751,0.46028201060518664,-0.33107017272746414
DUK,1,0.6023655778626765,0.4531511452633959,-1.451952356982011
DVA,1,0.5882379123086515,-3.0966670219979635,-6.326616411627511
DVN,1,0.6389598596805631,2.922274355609504,nan
DXC,1,0.7070639303616439,-1.1742800401473388,-0.9866468332593269
DXCM,0,0.30635636419300594,5.1725157821159895,-2.4204772810531976
DY,1,0.36733897867751597,1.2941860999161077,5.243277734514825
E,1,0.6004172960330308,2.7436023278368347,-1.7075824943532512
EA,1,0.40542815685239236,-2.3425463077762396,3.4462551957515157
EAF,1,0.4422756198798966,-1.7137874188214794,0.5246915996774226
EBAY,1,0.41934156476061013,-1.7147797122027422,11.888210814505822
EBC,1,0.7697396448653707,-0.16275087937518,5.7492496328449665
EBR,1,0.656063408318754,-5.656645840093281,-0.9384155299682155
EC,1,0.38548547686686635,-0.5245185442481556,1.0346022157497727
ECL,1,0.334485255011251,2.1033425713201104,1.0033481929940198
ED,1,0.5995075125082223,1.3863888473891781,1.5823266958674094
EEFT,1,0.4131452203982601,-3.080336685988057,-3.5001812498655838
EFX,1,0.7285552530092073,1.277946968354087,5.2397459341051
EGP,1,0.5550622961163157,3.3553135779312093,6.106110193707461
EHC,1,0.40921977397271203,-3.406233458615281,-3.46534860272835
EIX,1,0.42390897503795005,2.1279745342728136,12.573358976312447
EL,1,0.5439998744616933,2.8976938078408274,1.3338350353483945
ELAN,1,0.4473934478809781,-3.8198424651489793,2.731159163752435
ELP,0,0.44375303157876095,-3.1896760099929375,-8.23327659270974
ELS,1,0.668683171582093,-0.3331683373138891,2.346793407636439
ELY,1,0.5630794613268783,-2.6954192296295685,4.315083324871174
EME,1,0.6661946167118649,0.39628006954646355,1.639389149826722
EMN,1,0.5771386812884246,0.5803646289747043,-5.714546807209731
EMR,1,0.68034285870681,0.43559535152898865,-2.9044796751420145
ENB,1,0.6374023340700201,-0.40765041277347247,0.4905722410396227
ENIA,1,0.523160298015599,-4.196173232375414,1.4729936818101161
ENLC,1,0.4718372266557339,2.2550326865791477,-0.4517217590837748
ENOV,1,0.5595530479089171,3.2459075191615927,5.476716350665531
ENPH,1,0.45563188919019326,11.993430414755865,0.6164114620795696
ENR,1,0.3214853581481483,-2.449150448316646,-0.7115126034785992
ENS,0,0.41349064944912484,-0.8462627667207626,-3.922415690137019
ENSG,0,0.5046003798862501,0.45850547870270814,-1.7488218924101584
ENTG,1,0.36683222831552426,4.359178440454313,14.12869602475543
ENV,1,0.4130760033916414,1.6361042760986797,-0.4036068555717651
EOG,1,0.6279307469891122,2.885386720392242,-0.9089200331741675
EPAM,1,0.7177703206089714,6.991562674122026,4.2619821019260655
EPAY,1,0.5928390571460529,3.6902714270511185,9.484919314231737
EPC,1,0.6570919660643246,3.344021008135211,-3.8736257920474464
EPD,1,0.5355170487006583,-1.727574174000806,5.136905460468441
EPR,1,0.6753177067925853,-0.8328629530686446,0.24684421179946742
EPRT,1,0.5432271217503818,2.1878036036569273,-0.5218318588457214
EQC,1,0.45642671949535707,-0.7914830552947555,0.9093534091877594
EQH,1,0.5739376989294546,2.0122365564196385,-1.2000020345051894
EQIX,1,0.6020271709413592,-0.6999775651348332,2.92623733316122
EQNR,1,0.5470083949214578,6.169831026057521,2.5702863726985212
EQR,1,0.7315681743546132,0.1125626185355055,2.17451996362767
EQT,1,0.5102831438378049,-5.707950681566188,7.069102578591903
EQX,1,0.5510243766346876,-0.9851084247403217,8.40841132174681
ERF,1,0.684494410334915,6.4237818307666945,22.346374519100394
ERIC,1,0.3963975420432601,-1.2887321790568975,4.080407020073056
ERIE,1,0.6227996095541793,1.5029132710401258,5.691671236838333
ES,1,0.431753563747538,0.46471606389075865,0.4346506148510488
ESGR,1,0.5461249334027523,-2.0439645612536737,-0.1332520458249037
ESI,1,0.6060228250461538,-0.0908174447691704,0.22163064103710167
ESLT,1,0.31103505770028034,1.4377217667210709,8.3685911731402
ESNT,1,0.4318154149874573,1.4726951177510292,-6.829424075482595
ESS,1,0.6834511831204435,0.07949451719064712,2.1536564552410873
ESTC,1,0.4536690935543955,-2.5973535900784905,11.194230064481667
ET,1,0.7400672428873648,-0.3022744013362022,0.934076495112871
ETN,1,0.6641206843150436,3.3824431957945684,1.4854163560428801
ETR,1,0.5938206935847824,0.5023342564604228,3.9840494214610453
ETRN,1,0.5049883702998388,3.372678027211319,-0.24740321939874538
ETSY,1,0.41561441418108674,3.5952051053439598,1.9522972819383815
ETWO,1,0.5367972805544384,-2.27854260295177,7.034273292358027
EURN,1,0.3479352844852135,6.118831372056852,-0.37128382740666444
EVA,1,0.4352148070435668,0.8057406903645423,1.7571464008375133
EVH,0,0.3841013581994691,-0.18601605827257892,2.1345846294683772
EVO,1,0.3928846372679843,2.050052630403824,-0.6890645962378329
EVR,1,0.5808878141837982,-0.9113590914116407,2.748525061151904
EVRG,1,0.6158336718481281,1.3274624614951314,1.216040187582859
EVTC,1,0.5670590324926504,-0.5858762076275791,5.205932694327195
EW,1,0.5108080938080598,1.6472269175016472,9.349467485501187
EWBC,0,0.6216065222816763,-0.19040062793769713,10.581856643334199
EXAS,1,0.4558008323491434,-5.314840098798821,-3.797806072762513
EXC,1,0.44363235471894097,5.6232148524278,3.801080890459592
EXEL,1,0.40450744063251015,2.8479955000200894,5.082873242565319
EXG,1,0.7054298199700544,0.7724143718851024,0.7267469798464214
EXLS,1,0.6867081713186094,0.9963761744706436,nan
EXP,1,0.701214018432854,0.27014800473524364,-8.652603513401598
EXPD,1,0.8021438224184486,-0.08412012105249236,3.828621557185948
EXPE,1,0.6198496902324592,1.2363055238674932,0.7412503752632594
EXPI,1,0.5521117552888954,-5.9762192134655345,2.504704897911543
EXPO,1,0.4664551345880689,2.159289355413537,0.6430290684700359
EXR,1,0.7679196446515533,4.51606254405495,6.37172668093517
EYE,1,0.31823827462422294,-1.102992952935442,8.217975559467769
F,1,0.6763410685457402,5.084027515857267,-0.1134634396645346
FAF,1,0.527386223768941,1.4478794895820688,3.461126702686914
FANG,1,0.6688302886271231,1.5934303225747521,3.931716247213331
FAST,1,0.5446537530945635,1.1257091030380093,4.185267987813121
FATE,1,0.4030676027694828,-4.773088108464361,-2.3410301456012883
FB,1,0.6371383101616995,-1.5114418768200668,-0.9729198551395215
FBC,0,0.4076448459552635,-0.45331754316741363,-0.7484420114271991
FBHS,1,0.6171807343436218,0.42400583722001844,-0.42862109050751507
FBP,1,0.6074386529871985,-0.5545060263923687,8.052584520071413
FCFS,1,0.662377102906176,1.5305088298806784,4.8228918812571475
FCN,1,0.6426636877877168,0.7240894925543662,-0.9506891570793584
FCNCA,1,0.6240119452223344,-1.03449910868753,1.6385880673734858
FCPT,0,0.3823250351955303,0.21891782582456024,0.6987984113607304
FCX,1,0.5366429697720804,-2.3132261770474094,9.772275061585413
FDS,1,0.4739158208156667,6.7835682516315,2.828144771903223
FDX,1,0.6184418833980607,0.7594083047855037,-7.734787812777311
FE,1,0.6622401767993068,-0.41817601744089433,-1.4376027407148526
FELE,1,0.5642867130312019,-0.16682166343168942,0.8540234257284831
FERG,1,0.5859746979058126,3.0206041857177515,3.2611021592713403
FFIN,1,0.6086341997211019,2.188027286129438,4.840165723784303
FFIV,1,0.38702852546655586,3.670730038439729,0.11690118570714685
FHB,1,0.5076168752488883,-2.5805878052164806,4.348357644123562
FHI,1,0.4589581426536114,0.9041892201785087,0.6247111586025317
FHN,1,0.638861263686581,-0.48682906362263795,5.576916093657173
FIBK,1,0.5118900115526167,0.2764376646051588,-1.00024283604152
FICO,1,0.4097395222324368,-1.928302001733383,-4.28495106835412
FIS,1,0.6019868973101397,-4.0944502099974045,-5.04313645079455
FISV,1,0.5475036223170142,-1.210514681770729,-3.480774642396698
FITB,1,0.6591778565170597,0.9010731067069603,-2.025487977843154
FIVE,0,0.3383250862896984,1.9675153809126429,1.872772643747167
FIVN,0,0.30837451688219086,-4.21179241065048,-4.9772460456087675
FIX,1,0.7409242080470774,3.6346726698797274,3.3371553154380944
FIZZ,0,0.559214908301081,3.4951838965879745,8.38001900046918
FL,1,0.5969576360600698,-1.6639501252949722,-4.8279665719331355
FLEX,0,0.31811508227646035,0.5275793467713542,0.4736750808962424
FLO,1,0.5306668722117537,0.2866685979260191,8.532864874564426
FLR,1,0.3392447372399355,5.058367524742369,1.261430520495351
FLS,0,0.525250357039553,-2.8240306030530107,-2.9152133271792136
FLT,1,0.4640262913694485,-3.3327509989207402,1.255286636243944
FMC,1,0.4303984426578304,-2.6570033017208687,-1.1824240855942076
FMS,1,0.5320815070516979,-2.0547140627339164,-2.971520049792059
FMX,1,0.6327539967017766,-1.4440873883870764,-1.884304216360603
FN,1,0.35333664158913464,1.2978952133838106,10.122624702699236
FNB,1,0.5679560192555624,-1.2098697522851543,2.962531208389276
FND,1,0.40395816353378533,1.7185762414445238,13.241779304691542
FNF,1,0.5392343281668496,-0.02647874819104394,5.845960616403654
FNV,1,0.695395119539698,-0.5468847334997243,-8.176016895597387
FOCS,1,0.43316935651083754,4.028038007350875,8.602215070656696
FOLD,1,0.7243153003209163,-0.18791864382340606,5.065311045487136
FORM,1,0.4499618660496675,1.8670860866060026,8.029470726962764
FOUR,1,0.41703496871738016,-8.658909082810204,3.73488499370637
FOX,1,0.5949152335582051,0.5245581641006355,2.554204505852224
FOXA,1,0.6054164163194617,0.6403107259077546,10.313531180008804
FOXF,1,0.5659285591530802,-0.10433400340897339,-2.26435129204039
FR,1,0.7117249284332889,2.3323610246027986,7.367640704387163
FRC,1,0.6365885799940656,1.4188203185215145,2.6467341711300523
FRGE,1,0.6331760046281192,0.05698736934969859,0.10180077144390308
FRHC,1,0.4389896466425559,-1.5301739927736804,2.3130790934686973
FRME,1,0.5550431429609393,0.08532125959240826,1.4535572278989484
FROG,1,0.6053048561339378,-3.770666542263454,1.155743038768991
FRPT,1,0.42518689208792865,1.0565890884911924,8.753178002328186
FRT,1,0.713087270255126,-1.4449791407206158,0.012192643141459934
FSK,1,0.731888353490411,-0.27963985903903515,-1.9389323659344722
FSLR,1,0.49132051445861175,1.5625794728594926,nan
FSR,1,0.44238938386498394,3.584906749223845,5.031227705132634
FSS,1,0.5762897982232091,2.1559367352849637,0.7449887490192459
FSV,1,0.5895079922390862,0.4204392934817513,2.7572347403286774
FTAI,1,0.542058039216406,-0.8183677573125256,-2.5523836032350666
FTCH,1,0.6306945115218417,-3.6883407572022775,0.9871658786065811
FTDR,1,0.3414828247325483,-5.4164061438488105,-2.4693333518507923
FTI,1,0.4336099467346775,-0.30761751773826357,-9.40170725363736
FTNT,1,0.7372173211855172,3.538948758697682,6.86219761724672
FTS,1,0.7163432115151657,-0.40575027679856823,2.9231429203571873
FTV,1,0.32287577735938566,-0.08155917099188645,1.639350584242798
FUL,1,0.6567569308833859,1.7567767386252713,-0.2512165973653975
FULT,1,0.6070397410014021,1.0902248203539913,1.61443873215955
FUN,1,0.635581222293214,-1.1463325134544144,4.135891769816693
FUTU,0,0.505176064410038,-13.222453983791493,-19.128645412371764
FWONA,1,0.40674342589088514,6.944819412122555,nan
FWONK,1,0.4532814733901777,3.3962102957737765,nan
FWRD,1,0.5792793804760514,2.341907025816342,4.9095180716936895
G,1,0.536880867236273,1.170081288482311,0.8983844311611644
GAB,1,0.6334425126330949,0.36372361209602666,3.293417255723563
GATX,0,0.5091152810688432,-0.5214023531977688,3.865747255328702
GBCI,1,0.6230843086466193,0.07568368205040567,4.815675183605666
GBDC,1,0.4509835763450755,-0.606835571631912,0.5596196190142952
GBT,1,0.4773412069618734,-6.15950045711714,9.539001964298514
GCP,1,0.3421032058795901,3.9432482596167766,3.3740936962559385
GD,1,0.7751966563123481,1.4099000666551011,1.23195116201313
GDDY,1,0.4904130077980857,0.007857799811256937,0.052566725449955526
GDRX,1,0.5997741688916826,-1.3720859229051392,-6.112183550206608
GDS,1,0.5889539720739985,-3.8731276840276605,1.1041032240527673
GDV,1,0.7216603152067659,0.3813908346078533,1.8426085939417702
GE,1,0.5142107929675046,-2.1971076505030296,3.7363402088292674
GEF,1,0.5983695423889829,1.8735826378719975,nan
GFI,1,0.43929616079590883,-1.7890933421737012,4.576654544418935
GFL,1,0.47877858465494216,-0.8441984571184185,nan
GGB,1,0.6393985097831054,-1.030927877283909,1.9047633567442002
GGG,1,0.48868521423260036,0.09093703923788041,-0.8279138682027254
GH,1,0.4797051343687648,-2.017517664995355,5.442218639317415
GHC,1,0.5119841845470298,-1.6325706324237137,-1.1754547500861185
GIB,1,0.6940544155064926,-2.2061681161849047,0.8063884004880142
GIL,1,0.6321646588394876,3.534773394508001,1.3920835568755963
GILD,1,0.40586446160006695,0.03064879480969544,-3.398742780612143
GIS,1,0.4418160590114354,0.8795935023159068,2.2860915530506913
GKOS,1,0.34293363216414846,-2.6937172219097154,-1.5081937195824795
GL,1,0.47506083617281186,-0.6507924400567972,1.4990957925340944
GLNG,1,0.3750525190720967,0.2117390318984033,3.184717528542627
GLOB,0,0.2693262125228492,9.035408132925815,18.13876757306392
GLPG,1,0.5961508567467183,-4.625839647129705,2.0647877088560014
GLPI,1,0.5748814769917862,0.3905950330301259,-2.096737305222358
GLW,1,0.5837365087422224,-0.32880029283968215,-2.0215409905945565
GM,0,0.5880419472857299,1.1943998421261375,-5.71270549982801
GMAB,1,0.5880181069214572,-0.8131931480213681,7.629872442076007
GME,1,0.3325559768841816,-5.671216425251354,11.620788031114722
GMED,1,0.5460917570499387,-0.22742321867235218,-1.6112292559563985
GMS,1,0.661247836267451,-0.29204083169345996,0.46563837311529843
GNRC,1,0.5250912546244351,-1.2419051321810344,11.540560040985676
GNTX,1,0.3825274081647434,1.5729506811092235,1.6226542282210887
GO,1,0.4538636044220091,-0.14287174489517404,-12.736025564262023
GOGL,1,0.733043482566164,-2.45499527494188,4.824089198195615
GOGO,1,0.4135175501526521,-0.8200924543010364,10.0466458637687
GOL,1,0.5654877500637728,-3.4573538958993026,5.4347810795459885
GOLD,1,0.5528607515140144,-2.196255169351801,0.7195504575393997
GOLF,1,0.46806288046303146,1.2395991817694791,6.034029746100689
GOOG,1,0.7060218912982164,0.7867019344844014,-0.5227268445735063
GOOGL,1,0.7045388805625361,0.7711277847272754,-0.37559340328129254
GOOS,1,0.5805717189986821,-3.471831298102572,2.9020876751338585
GPC,1,0.7069135977146987,0.5722389217408465,-0.05105138926503048
GPI,0,0.4341660057739276,-0.2759297646726593,15.882316181148633
GPK,1,0.47563100024370547,0.17982886766521072,5.747128613100381
GPN,1,0.4739470349790703,-4.950007843381616,-6.486010874652119
GPS,1,0.6381800824531446,-1.237556672066338,-4.009055740801811
GRAB,1,0.4354188064048453,-1.7492702112245215,-2.0114946991143707
GRFS,1,0.5115113111300059,-1.8978855707746392,-10.21276305051737
GRMN,1,0.595881050227431,0.5658520381988467,-4.864296619464435
GS,1,0.6670956791252364,1.5967822654250932,0.7873546474040914
GSAT,1,0.5278512196537185,-13.389120511084318,8.000001907348633
GSK,1,0.5710226054337038,2.675049438938062,7.343223359777652
GT,1,0.6565217963639408,-0.03493163659521131,1.9387510628350806
GTES,1,0.5280976462770972,-1.9146861274278824,2.42763992225046
GTLS,0,0.36132876115389845,2.6159867694918297,5.4592409233602055
GWRE,1,0.5700938910285606,-0.6729315612922476,2.672892834455673
GWW,1,0.689042349503145,0.8675903222517487,1.0931479116120866
H,1,0.572966639259698,-0.4741018466847482,0.3284614846761787
HAE,1,0.5860040244948603,-3.0597132579201425,-1.091281360289253
HAIN,1,0.33362035135777307,1.433300887133454,5.887051226891563
HAL,1,0.4657615784709184,-2.1288191518747492,0.49759144420337764
HALO,1,0.36728340532526543,-2.2870359693381794,4.04472543377643
HAS,0,0.31670693254329635,-0.8959780966895705,-1.5378955067068192
HASI,1,0.5548573241133239,-0.5815391961774823,-1.304036349063474
HAYW,1,0.6399908697171457,-2.3678483283000826,5.009276208063459
HBAN,0,0.44407026360505225,1.3356277572520645,9.133025451996508
HBI,1,0.5385823725811272,1.485610311810418,1.7493268731340377
HCA,1,0.7314177496018517,3.7758415098653484,3.82614568671663
HCM,1,0.5457547667605636,-0.5157957654945702,-7.675034761869415
HD,1,0.6380960482909392,2.4358560173643875,7.655047988538062
HDB,1,0.42223239073407437,1.487308805138271,3.497067285925315
HE,1,0.6704733370996109,-1.0308765971852178,-0.13060146078214963
HEI,1,0.4327330956084515,-0.039227618806129905,-1.1860388822008558
HELE,0,0.4407049797046173,0.4578266986273827,-1.3422241751296966
HEP,1,0.7281401225019057,-1.810389560078561,-1.1644821694133736
HES,1,0.661799650474134,1.5797710724926992,1.4962565971061361
HGV,1,0.6193775579808621,-0.47538995073668394,6.91694870399677
HHC,1,0.5949397434053206,-1.9970402536227325,0.5327986048204042
HI,0,0.5241819990296651,1.0450551737682416,9.337247923968265
HIG,1,0.6151967328315635,0.6575202388039596,1.1111909629931962
HII,1,0.6836238978760912,-1.5853305841807779,0.05199643692854723
HIW,1,0.5772637664534676,-1.1687754127673382,-0.760541669093251
HL,1,0.4455457380141255,-2.7785509028830044,-4.676671363824776
HLF,1,0.5377856662679118,-2.4390246612053774,2.9008197787128576
HLI,1,0.5355071565746711,2.539936204494451,-5.169885035745009
HLIO,1,0.6598217099334158,2.3748167149498993,nan
HLMN,1,0.44280787367954866,-2.0554604652116613,2.262233492936571
HLNE,1,0.41313810232817516,0.8806745922601398,-0.06326677579848058
HLT,1,0.5631489220686303,-1.065614919223597,1.7579767513052316
HMC,1,0.585239652650686,-1.9818057209500404,0.3187377594998824
HMY,1,0.3810067273463069,-6.414534732066271,6.695779414988124
HNP,1,0.5313084374101257,-0.5326451235027887,2.1496800939014857
HOG,1,0.5406025278232077,-1.569446579900764,-1.5374965785537629
HOLX,1,0.5667838715135894,1.5779983454606843,-0.4272292847631649
HOMB,1,0.6324163435236289,-0.38905622024304237,4.6781071895104915
HON,1,0.5028706470414244,-0.7703996105936938,-1.669788247549512
HP,1,0.49873659196413517,-1.56533955755907,2.774107038505226
HPE,1,0.5990339777353434,-0.58400770214112,4.055943468321374
HPK,1,0.7257057964791889,1.4416143831868455,5.923347842253622
HPP,1,0.5966345979721369,-0.9345357600281119,0.30332815730169366
HPQ,1,0.630375649208901,-0.6017319244953798,3.625538063078537
HQY,1,0.44409693335232225,-0.1772125052486169,2.463528340746134
HR,0,0.39972494857224405,0.053428385250545316,-0.7582330489506598
HRB,1,0.7707749515482234,-0.08999187096708154,0.45032740258447296
HRI,1,0.6098894190375895,0.7315567266348381,nan
HRL,0,0.41772382713745665,1.0296796496223515,-2.1013761929441
HRMY,1,0.5276376341416288,4.164500063859217,6.020695540146728
HSBC,1,0.4949815109523471,0.6256673177643959,4.418182373046875
HSIC,1,0.5734050543328774,-1.195945826566616,3.667851698676783
HST,1,0.5457104135878259,-2.603579582476909,5.586353745990044
HSY,1,0.6942928396786194,-0.8671792075592984,1.377895633812704
HTA,0,0.33221980348310737,1.5380442067185869,11.151920091838038
HTGC,1,0.5654435330217948,-0.33616784124945254,0.3901535249569859
HTH,1,0.573459504263646,2.65654390560615,2.4722457476007644
HTHT,1,0.49770431490686096,-0.10847946521502883,-0.2533226400475899
HUBB,1,0.5582806166208248,1.6158582023134995,0.5053173280532601
HUBG,1,0.5534950948427859,1.5191898406921982,3.482015222721304
HUBS,1,0.5190877819944558,-0.7540103239411957,10.075020251709002
HUM,1,0.5412028030952263,-0.04578765406619378,3.736939374951503
HUN,0,0.4087251701398819,0.20117861349806554,4.340951207842776
HWC,1,0.5454920168082183,-0.4116307065472777,6.17394726864502
HWM,1,0.6686065459199069,-1.4897802474943818,3.0602238251727716
HXL,1,0.5270217637759019,-2.381999072808724,4.46230590299078
HZNP,1,0.42200614227440986,-0.44750564954556665,-4.6769618946341085
IAA,1,0.3998559372987029,1.6547483034375028,-1.3049977086214364
IAC,1,0.42543431446713226,0.6395926508548465,1.414856491880202
IART,1,0.512336402404712,-3.428072448155689,1.8023857958398206
IBA,1,0.578816150094775,-0.5162553458056541,-0.03939749666274105
IBKR,1,0.44667466807221035,1.5309430541435678,3.468879921307702
IBM,1,0.5520216574153965,-1.8697299458510275,1.9282341163108059
IBN,1,0.3972971248427687,0.6663527943292966,0.9743568224784656
IBOC,1,0.5692206411295792,1.0680531327682465,5.431860236656829
IBP,1,0.41465603196094275,1.4589140972969805,5.457052331572922
IBTX,1,0.4480610029268828,-0.2417725501071655,2.3431529559689594
ICE,1,0.3386686566361379,0.4337458635637964,3.21341673081458
ICL,1,0.7356437571038096,1.237379992715773,nan
ICLR,1,0.5485508324395498,2.2513797995548877,nan
ICUI,1,0.438712392615916,1.871366280533533,4.350451615769574
IDA,1,0.542617952336411,-1.1248388585960163,0.9045120447672604
IDXX,1,0.4287665465097421,-1.6742618366961868,0.9127528308670039
IEP,1,0.5480687108921682,2.0709655742714146,0.3126115586727856
